host_x	host_y	n_x_known_plant	n_y_known_plant	n_x_plant_z	n_y_plant_z	plant_z	n_plant_z
mylon_lassia	mylon_pelopidas	28	26	2	1	daytime_net	106
mylon_lassia	nisoniades_godma	28	56	2	2	daytime_net	106
mylon_lassia	omphalocera_cariosa	28	25	25	25	cissampelos_pareira	99
mylon_lassia	phocides_pigmaliondhj02	28	30	2	1	daytime_net	106
mylon_lassia	polyctor_polyctor	28	121	2	1	daytime_net	106
mylon_lassia	proteides_mercurius	28	27	2	1	daytime_net	106
mylon_lassia	pythonides_amaryllis	28	32	2	1	daytime_net	106
mylon_lassia	quadrus_cerialis	28	59	2	1	daytime_net	106
mylon_lassia	sostrata_bifasciata	28	82	2	1	daytime_net	106
mylon_lassia	staphylus_caribbea	28	61	2	1	daytime_net	106
mylon_lassia	staphylus_vulgata	28	79	2	2	daytime_net	106
mylon_lassia	stenoma_patensdhj05	28	36	25	34	cissampelos_pareira	99
mylon_lassia	stenoma_patensdhj06	28	18	25	14	cissampelos_pareira	99
mylon_lassia	turesis_complanula	28	54	2	1	daytime_net	106
mylon_lassia	udranomia_orcinus	28	72	2	1	daytime_net	106
mylon_lassia	urbanus_dorantes	28	23	2	3	daytime_net	106
mylon_lassia	urbanus_doryssusdhj02	28	78	2	4	daytime_net	106
mylon_lassia	urbanus_proteus	28	503	2	1	daytime_net	106
mylon_lassia	urbanus_segnestami	28	259	2	1	daytime_net	106
mylon_lassia	urbanus_simplicius	28	24	2	4	daytime_net	106
mylon_lassia	urbanus_teleus	28	13	2	2	daytime_net	106
mylon_lassia	vehilius_vetula	28	15	2	1	daytime_net	106
mylon_lassia	xenophanes_tryxus	28	39	2	4	daytime_net	106
mylon_pelopidas	nisoniades_godma	26	56	1	2	daytime_net	106
mylon_pelopidas	phocides_pigmaliondhj02	26	30	1	1	daytime_net	106
mylon_pelopidas	polyctor_polyctor	26	121	1	1	daytime_net	106
mylon_pelopidas	proteides_mercurius	26	27	1	1	daytime_net	106
mylon_pelopidas	pythonides_amaryllis	26	32	1	1	daytime_net	106
mylon_pelopidas	quadrus_cerialis	26	59	1	1	daytime_net	106
mylon_pelopidas	sostrata_bifasciata	26	82	1	1	daytime_net	106
mylon_pelopidas	staphylus_caribbea	26	61	1	1	daytime_net	106
mylon_pelopidas	staphylus_vulgata	26	79	1	2	daytime_net	106
mylon_pelopidas	turesis_complanula	26	54	1	1	daytime_net	106
mylon_pelopidas	udranomia_orcinus	26	72	1	1	daytime_net	106
mylon_pelopidas	urbanus_dorantes	26	23	1	3	daytime_net	106
mylon_pelopidas	urbanus_doryssusdhj02	26	78	1	4	daytime_net	106
mylon_pelopidas	urbanus_proteus	26	503	1	1	daytime_net	106
mylon_pelopidas	urbanus_segnestami	26	259	1	1	daytime_net	106
mylon_pelopidas	urbanus_simplicius	26	24	1	4	daytime_net	106
mylon_pelopidas	urbanus_teleus	26	13	1	2	daytime_net	106
mylon_pelopidas	vehilius_vetula	26	15	1	1	daytime_net	106
mylon_pelopidas	xenophanes_tryxus	26	39	1	4	daytime_net	106
myscelus_belti	nascus_burns01	35	22	1	1	guarea_glabra	4
myscelus_belti	nascus_burns01	35	22	10	2	guarea_rhopalocarpa	33
myscelus_belti	nascus_burns01	35	22	1	1	guarea_glabra	4
myscelus_belti	nascus_burns01	35	22	10	2	guarea_rhopalocarpa	33
myscelus_belti	passova_gellias	35	27	1	2	guarea_glabra	4
myscelus_belti	passova_gellias	35	27	10	5	guarea_rhopalocarpa	33
myscelus_belti	passova_gellias	35	27	3	3	trichilia_pallida	6
myscelus_belti	passova_gellias	35	27	8	1	guarea_bullata	31
myscelus_belti	passova_gellias	35	27	5	7	guarea_kegelii	58
myscelus_belti	passova_gellias	35	27	4	2	trichilia_adolfi	14
myscelus_belti	passova_gellias	35	27	2	6	unknowable	12
myscelus_belti	pyrrhopyge_crida	35	48	2	2	unknowable	12
myscelus_belti	staphylus_caribbea	35	61	10	1	guarea_rhopalocarpa	33
myscelus_belti	stenoma_biolep391	35	18	4	2	trichilia_adolfi	14
myscelus_belti	stenoma_biolep391	35	18	4	2	trichilia_adolfi	14
myscelus_belti	yanguna_cosyra	35	23	2	1	unknowable	12
narcosius_colossus	perichares_poaceaphaga	43	61	1	1	light_trap	9
narcosius_colossus	venada_daneva	43	29	1	1	light_trap	9
narcosius_samson	omiodes_humeralis	31	1	16	1	inga_sapindoides	302
narcosius_samson	omiodes_humeralisdhj07	31	194	5	5	inga_punctata	152
narcosius_samson	omiodes_humeralisdhj07	31	194	8	120	inga_oerstediana	500
narcosius_samson	omiodes_humeralisdhj07	31	194	16	41	inga_sapindoides	302
narcosius_samson	phybiolep01_biolep758	31	11	8	1	inga_oerstediana	500
narcosius_samson	telemiades_antiope	31	11	8	3	inga_oerstediana	500
narcosius_samson	telemiades_antiope	31	11	16	1	inga_sapindoides	302
narcosius_samson	telemiades_antiope	31	11	8	3	inga_oerstediana	500
narcosius_samson	telemiades_antiope	31	11	16	1	inga_sapindoides	302
narcosius_samson	telemiades_fides	31	272	8	96	inga_oerstediana	500
narcosius_samson	telemiades_fides	31	272	16	39	inga_sapindoides	302
narcosius_samson	telemiades_fides	31	272	8	96	inga_oerstediana	500
narcosius_samson	telemiades_fides	31	272	16	39	inga_sapindoides	302
nascus_broteas	stenoma_byssina	43	15	4	7	cupania_guatemalensis	17
nascus_broteas	stenoma_byssina	43	15	4	1	cupania_rufescens	5
nascus_broteas	stenoma_byssina	43	15	4	7	cupania_guatemalensis	17
nascus_broteas	stenoma_byssina	43	15	4	1	cupania_rufescens	5
nascus_burns01	passova_gellias	22	27	1	2	guarea_glabra	4
nascus_burns01	passova_gellias	22	27	2	5	guarea_rhopalocarpa	33
nascus_burns01	passova_gellias	22	27	1	2	guarea_glabra	4
nascus_burns01	passova_gellias	22	27	2	5	guarea_rhopalocarpa	33
nascus_burns01	staphylus_caribbea	22	61	2	1	guarea_rhopalocarpa	33
nascus_burns01	stenoma_biolep391	22	18	14	16	guarea_kegelii	58
nascus_burns02	pellicia_arina	34	2	1	1	serjania_schiedeana	2
nascus_burns02	pseudonascus_paulliniae	34	17	3	8	paullinia_grandifolia	11
nascus_burns02	pseudonascus_paulliniae	34	17	3	2	serjania_rhombea	16
nascus_burns02	pseudonascus_paulliniae	34	17	3	8	paullinia_grandifolia	11
nascus_burns02	pseudonascus_paulliniae	34	17	3	2	serjania_rhombea	16
nascus_burns02	stenoma_janzen99	34	18	13	1	serjania_atrolineata	18
nascus_burns02	stenoma_janzen99	34	18	2	11	paullinia_costaricensis	13
nascus_burns02	stenoma_janzen99	34	18	3	5	serjania_rhombea	16
nascus_burns02	syllepis_marialis	34	12	1	12	allophylus_psilospermus	13
neoleucinodes_janzen02	talides_burns02	17	138	13	83	heliconia_latispatha	275
neoleucinodes_janzen02	talides_burns02	17	138	2	14	heliconia_irrasa	59
neoleucinodes_janzen02	talides_burns02	17	138	2	28	heliconia_vaginalis	60
neoleucinodes_janzen02	talides_burns03	17	82	13	34	heliconia_latispatha	275
neoleucinodes_janzen02	talides_burns03	17	82	2	11	heliconia_irrasa	59
neoleucinodes_janzen02	talides_burns03	17	82	2	7	heliconia_vaginalis	60
neoleucinodes_janzen02	talides_burns04	17	272	13	106	heliconia_latispatha	275
neoleucinodes_janzen02	talides_burns04	17	272	2	27	heliconia_irrasa	59
neoleucinodes_janzen02	talides_burns04	17	272	2	21	heliconia_vaginalis	60
neoleucinodes_janzen02	talides_sergestus	17	18	13	13	heliconia_latispatha	275
neoleucinodes_janzen02	talides_sergestus	17	18	13	13	heliconia_latispatha	275
neoleucinodes_janzen02	thracides_phidon	17	36	13	26	heliconia_latispatha	275
neoleucinodes_janzen02	thracides_phidon	17	36	2	2	heliconia_irrasa	59
neoleucinodes_janzen02	thracides_phidon	17	36	2	2	heliconia_vaginalis	60
neoxeniades_burns04	neoxeniades_pluviasilva	21	50	12	3	guzmania_donnellsmithii	15
neoxeniades_burns04	neoxeniades_pluviasilva	21	50	1	1	vriesea_sanguinolenta	2
neoxeniades_burns04	neoxeniades_pluviasilva	21	50	12	3	guzmania_donnellsmithii	15
neoxeniades_burns04	neoxeniades_pluviasilva	21	50	1	1	vriesea_sanguinolenta	2
neoxeniades_luda	neoxeniades_pluviasilva	37	50	1	1	ananas_comosus	2
neoxeniades_luda	neoxeniades_pluviasilva	37	50	1	3	pitcairnia_atrorubens	4
neoxeniades_luda	neoxeniades_pluviasilva	37	50	1	1	ananas_comosus	2
neoxeniades_luda	neoxeniades_pluviasilva	37	50	1	3	pitcairnia_atrorubens	4
neurophyseta_biolep226	neurophyseta_camptogrammalisdhj01	1	6	1	6	alsophila_firma	25
neurophyseta_biolep226	undulambia_solis02	1	17	1	3	alsophila_firma	25
neurophyseta_camptogrammalisdhj01	undulambia_solis02	6	17	6	3	alsophila_firma	25
niconiades_incomptus	orses_cynisca	33	37	33	26	olyra_latifolia	181
niconiades_incomptus	parphorus_decora	33	78	33	72	olyra_latifolia	181
niconiades_incomptus	turesis_complanula	33	54	33	1	olyra_latifolia	181
niconiades_incomptus	vettius_aurelius	33	44	33	1	olyra_latifolia	181
nisoniades_castolus	urbanus_segnestami	31	259	31	1	lepidaploa_tortuosa	32
nisoniades_godma	phocides_pigmaliondhj02	56	30	2	1	daytime_net	106
nisoniades_godma	polyctor_polyctor	56	121	2	1	daytime_net	106
nisoniades_godma	proteides_mercurius	56	27	2	1	daytime_net	106
nisoniades_godma	pythonides_amaryllis	56	32	2	1	daytime_net	106
nisoniades_godma	quadrus_cerialis	56	59	2	1	daytime_net	106
nisoniades_godma	sostrata_bifasciata	56	82	2	1	daytime_net	106
nisoniades_godma	staphylus_caribbea	56	61	2	1	daytime_net	106
nisoniades_godma	staphylus_vulgata	56	79	2	2	daytime_net	106
nisoniades_godma	turesis_complanula	56	54	2	1	daytime_net	106
nisoniades_godma	udranomia_orcinus	56	72	2	1	daytime_net	106
nisoniades_godma	urbanus_dorantes	56	23	2	3	daytime_net	106
nisoniades_godma	urbanus_doryssusdhj02	56	78	2	4	daytime_net	106
nisoniades_godma	urbanus_proteus	56	503	2	1	daytime_net	106
nisoniades_godma	urbanus_segnestami	56	259	2	1	daytime_net	106
nisoniades_godma	urbanus_simplicius	56	24	2	4	daytime_net	106
nisoniades_godma	urbanus_teleus	56	13	2	2	daytime_net	106
nisoniades_godma	vehilius_vetula	56	15	2	1	daytime_net	106
nisoniades_godma	xenophanes_tryxus	56	39	2	4	daytime_net	106
noctuana_lactifera	pantographa_solis116dhj02	2	43	1	2	triumfetta_lappula	4
nyctelius_nyctelius	perichares_adela	11	215	3	27	megathyrsus_maximus	49
nyctelius_nyctelius	perichares_adela	11	215	1	2	setaria_paniculifera	151
nyctelius_nyctelius	perichares_adela	11	215	3	27	megathyrsus_maximus	49
nyctelius_nyctelius	perichares_adela	11	215	1	2	setaria_paniculifera	151
nyctelius_nyctelius	perichares_poaceaphaga	11	61	3	7	megathyrsus_maximus	49
nyctelius_nyctelius	perichares_poaceaphaga	11	61	1	32	setaria_paniculifera	151
nyctelius_nyctelius	perichares_poaceaphaga	11	61	3	7	megathyrsus_maximus	49
nyctelius_nyctelius	perichares_poaceaphaga	11	61	1	32	setaria_paniculifera	151
nyctelius_nyctelius	vehilius_vetula	11	15	1	2	ischaemum_timorense	28
olethreutes_janzen188	phostria_metalobalis	1	20	1	1	meliosma_glabrata	2
omiodes_cuniculalis	polygonus_leo	177	27	16	6	lonchocarpus_macrophyllus	56
omiodes_cuniculalis	polygonus_leo	177	27	18	4	lonchocarpus_guatemalensis	51
omiodes_cuniculalis	polygonus_leo	177	27	6	8	lonchocarpus_oliganthus	88
omiodes_cuniculalis	polythrix_asine	177	7	6	1	lonchocarpus_felipei	9
omiodes_cuniculalis	polythrix_asine	177	7	32	1	gliricidia_sepium	87
omiodes_cuniculalis	polythrix_asine	177	7	6	1	lonchocarpus_oliganthus	88
omiodes_cuniculalis	polythrix_kanshul	177	22	18	2	lonchocarpus_guatemalensis	51
omiodes_cuniculalis	polythrix_kanshul	177	22	16	3	pterocarpus_hayesii	42
omiodes_cuniculalis	polythrix_kanshul	177	22	8	5	erythrina_costaricensis	28
omiodes_cuniculalis	polythrix_kanshul	177	22	16	1	lonchocarpus_macrophyllus	56
omiodes_cuniculalis	polythrix_kanshul	177	22	7	3	pterocarpus_rohrii	46
omiodes_cuniculalis	proteides_mercurius	177	27	6	1	lonchocarpus_felipei	9
omiodes_cuniculalis	proteides_mercurius	177	27	16	1	lonchocarpus_macrophyllus	56
omiodes_cuniculalis	proteides_mercurius	177	27	3	3	dalbergia_retusa	7
omiodes_cuniculalis	proteides_mercurius	177	27	18	3	lonchocarpus_guatemalensis	51
omiodes_cuniculalis	proteides_mercurius	177	27	6	1	lonchocarpus_oliganthus	88
omiodes_cuniculalis	telemiades_oiclus	177	21	11	6	dioclea_wilsonii	44
omiodes_cuniculalis	urbanus_proteus	177	503	7	2	pterocarpus_rohrii	46
omiodes_fulvicauda	pellicia_dimidiata	20	17	1	11	ipomoea_batatas	111
omiodes_fulvicauda	psara_obscuralisdhj01	20	32	1	31	ipomoea_batatas	111
omiodes_humeralis	omiodes_humeralisdhj07	1	194	1	41	inga_sapindoides	302
omiodes_humeralis	telemiades_antiope	1	11	1	1	inga_sapindoides	302
omiodes_humeralis	telemiades_fides	1	272	1	39	inga_sapindoides	302
omiodes_humeralisdhj07	phybiolep01_biolep758	194	11	120	1	inga_oerstediana	500
omiodes_humeralisdhj07	telemiades_antiope	194	11	5	3	inga_punctata	152
omiodes_humeralisdhj07	telemiades_antiope	194	11	120	3	inga_oerstediana	500
omiodes_humeralisdhj07	telemiades_antiope	194	11	41	1	inga_sapindoides	302
omiodes_humeralisdhj07	telemiades_fides	194	272	120	96	inga_oerstediana	500
omiodes_humeralisdhj07	telemiades_fides	194	272	3	2	inga_samanensis	24
omiodes_humeralisdhj07	telemiades_fides	194	272	7	41	inga_vera	125
omiodes_humeralisdhj07	telemiades_fides	194	272	120	96	inga_oerstediana	500
omiodes_humeralisdhj07	telemiades_fides	194	272	3	2	inga_samanensis	24
omiodes_humeralisdhj07	telemiades_fides	194	272	7	41	inga_vera	125
omiodes_indicata	staphylus_caribbea	6	61	3	2	desmodium_incanum	176
omiodes_indicata	stenoma_janzen19	6	198	3	1	desmodium_incanum	176
omiodes_indicata	urbanus_dorantes	6	23	3	9	desmodium_incanum	176
omiodes_indicata	urbanus_esmeraldus	6	184	2	47	centrosema_pubescens	96
omiodes_indicata	urbanus_esta	6	119	3	26	desmodium_incanum	176
omiodes_indicata	urbanus_proteus	6	503	3	103	desmodium_incanum	176
omiodes_indicata	urbanus_proteus	6	503	3	103	desmodium_incanum	176
omiodes_indicata	urbanus_simplicius	6	24	3	1	desmodium_incanum	176
omiodes_indicata	urbanus_simplicius	6	24	3	1	desmodium_incanum	176
omphalocera_cariosa	stenoma_patensdhj05	25	36	25	34	cissampelos_pareira	99
omphalocera_cariosa	stenoma_patensdhj06	25	18	25	14	cissampelos_pareira	99
orses_cynisca	parphorus_decora	37	78	26	72	olyra_latifolia	181
orses_cynisca	perichares_adela	37	215	10	2	scleria_latifolia	63
orses_cynisca	perichares_adela	37	215	10	2	scleria_latifolia	63
orses_cynisca	turesis_complanula	37	54	26	1	olyra_latifolia	181
orses_cynisca	vettius_aurelius	37	44	26	1	olyra_latifolia	181
orses_cynisca	vettius_aurelius	37	44	26	1	olyra_latifolia	181
paches_loxus	pachyneuria_licisca	17	21	17	17	byttneria_aculeata	34
palpusia_plumipesdhj01	polyctor_polyctor	24	121	4	108	coutarea_hexandra	112
pantographa_expansalisdhj02	patania_solis03	56	76	9	11	urera_caracasana	20
pantographa_expansalisdhj02	patania_solis03	56	76	3	18	urera_elata	36
pantographa_expansalisdhj02	patania_solis03	56	76	9	11	urera_caracasana	20
pantographa_expansalisdhj02	patania_solis03	56	76	3	18	urera_elata	36
pantographa_expansalisdhj02	staphylus_vulgata	56	79	2	1	urera_eggersii	18
pantographa_solis116dhj02	xenophanes_tryxus	43	39	1	1	briquetia_spicata	2
parastenia_retractalis	phostria_latiapicalis	2	28	1	1	calopogonium_mucunoides	17
parastenia_retractalis	urbanus_esmeraldus	2	184	1	1	calopogonium_mucunoides	17
parastenia_retractalis	urbanus_proteus	2	503	1	6	calopogonium_mucunoides	17
parastenia_retractalis	urbanus_simplicius	2	24	1	6	calopogonium_mucunoides	17
parelbella_macleannani	phocides_burns01	22	8	19	1	eugenia_basilaris	44
parelbella_macleannani	phocides_nigrescens	22	57	3	21	myrcia_splendens	28
parelbella_macleannani	phocides_nigrescens	22	57	3	21	myrcia_splendens	28
parphorus_decora	perichares_adela	78	215	2	1	bambusa_vulgaris	5
parphorus_decora	turesis_complanula	78	54	72	1	olyra_latifolia	181
parphorus_decora	vettius_aurelius	78	44	72	1	olyra_latifolia	181
parphorus_decora	vettius_conka	78	18	3	18	lasiacis_nigra	21
passova_gellias	pyrrhopyge_crida	27	48	6	2	unknowable	12
passova_gellias	staphylus_caribbea	27	61	5	1	guarea_rhopalocarpa	33
passova_gellias	stenoma_biolep391	27	18	2	2	trichilia_adolfi	14
passova_gellias	stenoma_biolep391	27	18	2	2	trichilia_adolfi	14
passova_gellias	yanguna_cosyra	27	23	6	1	unknowable	12
patania_solis03	patania_solis04	76	122	1	24	cecropia_peltata	27
patania_solis03	patania_solis04	76	122	1	24	cecropia_peltata	27
patania_solis03	staphylus_vulgata	76	79	6	1	urera_eggersii	18
patania_solis03	trichaea_pilicornis	76	68	26	1	laportea_aestuans	27
patania_solis04	phricanthes_flexilineana	122	4	3	1	davilla_nitida	23
patania_solis04	spilomela_discordens	122	10	3	5	davilla_nitida	23
patania_solis04	stenoma_janzen44	122	109	3	14	davilla_nitida	23
pellicia_arina	pellicia_dimidiata	2	17	1	1	cochlospermum_vitifolium	25
pellicia_dimidiata	phostria_citrinalisdhj01	17	11	1	11	ipomoea_batatoides	12
pellicia_dimidiata	psara_obscuralisdhj01	17	32	1	1	ipomoea_phillomega	32
pellicia_dimidiata	psara_obscuralisdhj01	17	32	1	1	ipomoea_phillomega	32
perichares_adela	perichares_poaceaphaga	215	61	11	2	arundinella_deppeana	17
perichares_adela	perichares_poaceaphaga	215	61	27	7	megathyrsus_maximus	49
perichares_adela	perichares_poaceaphaga	215	61	1	1	paspalum_notatum	2
perichares_adela	perichares_poaceaphaga	215	61	97	4	paspalum_virgatum	134
perichares_adela	perichares_poaceaphaga	215	61	6	1	saccharum_spontaneum	10
perichares_adela	perichares_poaceaphaga	215	61	1	5	zea_mays	10
perichares_adela	perichares_poaceaphaga	215	61	11	2	arundinella_deppeana	17
perichares_adela	perichares_poaceaphaga	215	61	27	7	megathyrsus_maximus	49
perichares_adela	perichares_poaceaphaga	215	61	1	1	paspalum_notatum	2
perichares_adela	perichares_poaceaphaga	215	61	97	4	paspalum_virgatum	134
perichares_adela	perichares_poaceaphaga	215	61	6	1	saccharum_spontaneum	10
perichares_adela	perichares_poaceaphaga	215	61	1	5	zea_mays	10
perichares_adela	urbanus_teleus	215	13	1	1	paspalum_nutans	35
perichares_adela	urbanus_teleus	215	13	1	1	paspalum_nutans	35
perichares_adela	vehilius_vetula	215	15	1	7	paspalum_nutans	35
perichares_adela	vehilius_vetula	215	15	2	1	homolepis_aturensis	23
perichares_adela	vehilius_vetula	215	15	97	1	paspalum_virgatum	134
perichares_adela	vettius_aurelius	215	44	1	2	lasiacis_sorghoidea	3
perichares_adela	vettius_aurelius	215	44	1	2	lasiacis_sorghoidea	3
perichares_geonomaphaga	stenoma_janzen142	32	48	1	2	geonoma_ferruginea	38
perichares_geonomaphaga	stenoma_janzen142	32	48	1	2	geonoma_ferruginea	38
perichares_geonomaphaga	stenoma_janzen284	32	16	8	5	geonoma_congesta	64
perichares_poaceaphaga	vehilius_vetula	61	15	4	1	paspalum_virgatum	134
perichares_poaceaphaga	venada_daneva	61	29	1	1	light_trap	9
perichares_prestoeaphaga	stenoma_janzen142	26	48	24	6	prestoea_decurrens	214
phocides_burns01	phocides_lilea	8	35	7	32	psidium_guajava	67
phocides_burns01	phocides_nigrescens	8	57	1	20	eugenia_basilaris	44
phocides_burns01	strepsicrates_brown25	8	2	7	2	psidium_guajava	67
phocides_burns01	strepsicrates_brown37	8	2	7	2	psidium_guajava	67
phocides_lilea	strepsicrates_brown25	35	2	32	2	psidium_guajava	67
phocides_lilea	strepsicrates_brown37	35	2	32	2	psidium_guajava	67
phocides_pigmaliondhj02	phostria_cyrisalis	30	3	11	2	trichospermum_grewiifolium	14
phocides_pigmaliondhj02	polyctor_polyctor	30	121	1	1	daytime_net	106
phocides_pigmaliondhj02	proteides_mercurius	30	27	1	1	daytime_net	106
phocides_pigmaliondhj02	pythonides_amaryllis	30	32	1	1	daytime_net	106
phocides_pigmaliondhj02	quadrus_cerialis	30	59	1	1	daytime_net	106
phocides_pigmaliondhj02	rhectocraspeda_periusalis	30	82	5	1	alchornea_latifolia	12
phocides_pigmaliondhj02	sostrata_bifasciata	30	82	1	1	daytime_net	106
phocides_pigmaliondhj02	staphylus_caribbea	30	61	1	1	daytime_net	106
phocides_pigmaliondhj02	staphylus_vulgata	30	79	1	2	daytime_net	106
phocides_pigmaliondhj02	turesis_complanula	30	54	1	1	daytime_net	106
phocides_pigmaliondhj02	udranomia_orcinus	30	72	1	1	daytime_net	106
phocides_pigmaliondhj02	urbanus_dorantes	30	23	1	3	daytime_net	106
phocides_pigmaliondhj02	urbanus_doryssusdhj02	30	78	1	4	daytime_net	106
phocides_pigmaliondhj02	urbanus_proteus	30	503	1	1	daytime_net	106
phocides_pigmaliondhj02	urbanus_segnestami	30	259	1	1	daytime_net	106
phocides_pigmaliondhj02	urbanus_simplicius	30	24	1	4	daytime_net	106
phocides_pigmaliondhj02	urbanus_teleus	30	13	1	2	daytime_net	106
phocides_pigmaliondhj02	vehilius_vetula	30	15	1	1	daytime_net	106
phocides_pigmaliondhj02	xenophanes_tryxus	30	39	1	4	daytime_net	106
phostria_cyrisalis	stenoma_biolep82	3	17	1	1	goethalsia_meiantha	3
phostria_janzen03	phostria_janzen05	10	46	1	16	psychotria_berteriana	19
phostria_janzen03	phostria_janzen05	10	46	1	6	palicourea_guianensis	7
phostria_janzen03	phostria_janzen05	10	46	3	4	psychotria_elata	15
phostria_janzen03	phostria_vitrifera	10	17	3	2	psychotria_elata	15
phostria_janzen03	phostria_vitrifera	10	17	3	2	psychotria_elata	15
phostria_janzen05	phostria_vitrifera	46	17	4	2	psychotria_elata	15
phostria_janzen05	trichaea_pilicornis	46	68	1	9	psychotria_graciliflora	67
phostria_latiapicalis	pilocrocis_purpurascens	28	49	24	1	chimarrhis_parviflora	25
phostria_latiapicalis	urbanus_esmeraldus	28	184	1	1	calopogonium_mucunoides	17
phostria_latiapicalis	urbanus_proteus	28	503	1	6	calopogonium_mucunoides	17
phostria_latiapicalis	urbanus_simplicius	28	24	1	6	calopogonium_mucunoides	17
phostria_metalobalis	phostria_truncatalis	20	12	19	1	genipa_americana	23
phostria_vitrifera	syllepte_solis21	17	22	4	3	psychotria_officinalis	15
phostria_vitrifera	syllepte_solis21	17	22	4	3	psychotria_officinalis	15
phostria_vitrifera	syllepte_solis22	17	30	1	21	psychotria_panamensis	96
phostria_vitrifera	trichaea_pilicornis	17	68	1	6	psychotria_panamensis	96
